"date","n","total","ratio","mot","url","resolution","corpus","langue","bibli","search_mode"
"1933",99127,951591712,0.000104169675660227,"liberté","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=true&maximumRecords=20&startRecord=0&collapsing=false&version=1.2&query=(dc.language%20all%20%22fre%22)%20and%20(text%20adj%20%22liberté%22%20)%20%20and%20(dc.type%20all%20%22fascicule%22)%20and%20(ocr.quality%20all%20%22Texte%20disponible%22)%20and%20(gallicapublication_date%3E=%221933%22%20and%20gallicapublication_date%3C=%221933%22)&suggest=10&keywords=liberté","Année","Presse","Français","Gallica","N-gramme"
"1934",130127,1018356803,0.000127781343058401,"liberté","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=true&maximumRecords=20&startRecord=0&collapsing=false&version=1.2&query=(dc.language%20all%20%22fre%22)%20and%20(text%20adj%20%22liberté%22%20)%20%20and%20(dc.type%20all%20%22fascicule%22)%20and%20(ocr.quality%20all%20%22Texte%20disponible%22)%20and%20(gallicapublication_date%3E=%221934%22%20and%20gallicapublication_date%3C=%221934%22)&suggest=10&keywords=liberté","Année","Presse","Français","Gallica","N-gramme"
"1935",112402,1004719358,0.00011187402641843,"liberté","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=true&maximumRecords=20&startRecord=0&collapsing=false&version=1.2&query=(dc.language%20all%20%22fre%22)%20and%20(text%20adj%20%22liberté%22%20)%20%20and%20(dc.type%20all%20%22fascicule%22)%20and%20(ocr.quality%20all%20%22Texte%20disponible%22)%20and%20(gallicapublication_date%3E=%221935%22%20and%20gallicapublication_date%3C=%221935%22)&suggest=10&keywords=liberté","Année","Presse","Français","Gallica","N-gramme"
"1936",144191,984233355,0.000146500826524011,"liberté","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=true&maximumRecords=20&startRecord=0&collapsing=false&version=1.2&query=(dc.language%20all%20%22fre%22)%20and%20(text%20adj%20%22liberté%22%20)%20%20and%20(dc.type%20all%20%22fascicule%22)%20and%20(ocr.quality%20all%20%22Texte%20disponible%22)%20and%20(gallicapublication_date%3E=%221936%22%20and%20gallicapublication_date%3C=%221936%22)&suggest=10&keywords=liberté","Année","Presse","Français","Gallica","N-gramme"
"1937",147511,912004234,0.000161743766641329,"liberté","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=true&maximumRecords=20&startRecord=0&collapsing=false&version=1.2&query=(dc.language%20all%20%22fre%22)%20and%20(text%20adj%20%22liberté%22%20)%20%20and%20(dc.type%20all%20%22fascicule%22)%20and%20(ocr.quality%20all%20%22Texte%20disponible%22)%20and%20(gallicapublication_date%3E=%221937%22%20and%20gallicapublication_date%3C=%221937%22)&suggest=10&keywords=liberté","Année","Presse","Français","Gallica","N-gramme"
"1938",122799,846061481,0.000145141934431122,"liberté","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=true&maximumRecords=20&startRecord=0&collapsing=false&version=1.2&query=(dc.language%20all%20%22fre%22)%20and%20(text%20adj%20%22liberté%22%20)%20%20and%20(dc.type%20all%20%22fascicule%22)%20and%20(ocr.quality%20all%20%22Texte%20disponible%22)%20and%20(gallicapublication_date%3E=%221938%22%20and%20gallicapublication_date%3C=%221938%22)&suggest=10&keywords=liberté","Année","Presse","Français","Gallica","N-gramme"
"1939",94633,646668841,0.000146339198674952,"liberté","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=true&maximumRecords=20&startRecord=0&collapsing=false&version=1.2&query=(dc.language%20all%20%22fre%22)%20and%20(text%20adj%20%22liberté%22%20)%20%20and%20(dc.type%20all%20%22fascicule%22)%20and%20(ocr.quality%20all%20%22Texte%20disponible%22)%20and%20(gallicapublication_date%3E=%221939%22%20and%20gallicapublication_date%3C=%221939%22)&suggest=10&keywords=liberté","Année","Presse","Français","Gallica","N-gramme"
"1940",33739,274546674,0.000122889851508454,"liberté","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=true&maximumRecords=20&startRecord=0&collapsing=false&version=1.2&query=(dc.language%20all%20%22fre%22)%20and%20(text%20adj%20%22liberté%22%20)%20%20and%20(dc.type%20all%20%22fascicule%22)%20and%20(ocr.quality%20all%20%22Texte%20disponible%22)%20and%20(gallicapublication_date%3E=%221940%22%20and%20gallicapublication_date%3C=%221940%22)&suggest=10&keywords=liberté","Année","Presse","Français","Gallica","N-gramme"
"1941",24468,280094918,8.73561011913826e-05,"liberté","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=true&maximumRecords=20&startRecord=0&collapsing=false&version=1.2&query=(dc.language%20all%20%22fre%22)%20and%20(text%20adj%20%22liberté%22%20)%20%20and%20(dc.type%20all%20%22fascicule%22)%20and%20(ocr.quality%20all%20%22Texte%20disponible%22)%20and%20(gallicapublication_date%3E=%221941%22%20and%20gallicapublication_date%3C=%221941%22)&suggest=10&keywords=liberté","Année","Presse","Français","Gallica","N-gramme"
"1942",21178,231549861,9.14619421861799e-05,"liberté","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=true&maximumRecords=20&startRecord=0&collapsing=false&version=1.2&query=(dc.language%20all%20%22fre%22)%20and%20(text%20adj%20%22liberté%22%20)%20%20and%20(dc.type%20all%20%22fascicule%22)%20and%20(ocr.quality%20all%20%22Texte%20disponible%22)%20and%20(gallicapublication_date%3E=%221942%22%20and%20gallicapublication_date%3C=%221942%22)&suggest=10&keywords=liberté","Année","Presse","Français","Gallica","N-gramme"
"1943",21912,204428947,0.000107186385888883,"liberté","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=true&maximumRecords=20&startRecord=0&collapsing=false&version=1.2&query=(dc.language%20all%20%22fre%22)%20and%20(text%20adj%20%22liberté%22%20)%20%20and%20(dc.type%20all%20%22fascicule%22)%20and%20(ocr.quality%20all%20%22Texte%20disponible%22)%20and%20(gallicapublication_date%3E=%221943%22%20and%20gallicapublication_date%3C=%221943%22)&suggest=10&keywords=liberté","Année","Presse","Français","Gallica","N-gramme"
"1944",18540,133923079,0.000138437677347606,"liberté","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=true&maximumRecords=20&startRecord=0&collapsing=false&version=1.2&query=(dc.language%20all%20%22fre%22)%20and%20(text%20adj%20%22liberté%22%20)%20%20and%20(dc.type%20all%20%22fascicule%22)%20and%20(ocr.quality%20all%20%22Texte%20disponible%22)%20and%20(gallicapublication_date%3E=%221944%22%20and%20gallicapublication_date%3C=%221944%22)&suggest=10&keywords=liberté","Année","Presse","Français","Gallica","N-gramme"
"1945",21369,101354679,0.000210833877733459,"liberté","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=true&maximumRecords=20&startRecord=0&collapsing=false&version=1.2&query=(dc.language%20all%20%22fre%22)%20and%20(text%20adj%20%22liberté%22%20)%20%20and%20(dc.type%20all%20%22fascicule%22)%20and%20(ocr.quality%20all%20%22Texte%20disponible%22)%20and%20(gallicapublication_date%3E=%221945%22%20and%20gallicapublication_date%3C=%221945%22)&suggest=10&keywords=liberté","Année","Presse","Français","Gallica","N-gramme"
"1946",31163,143189790,0.000217634232161385,"liberté","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=true&maximumRecords=20&startRecord=0&collapsing=false&version=1.2&query=(dc.language%20all%20%22fre%22)%20and%20(text%20adj%20%22liberté%22%20)%20%20and%20(dc.type%20all%20%22fascicule%22)%20and%20(ocr.quality%20all%20%22Texte%20disponible%22)%20and%20(gallicapublication_date%3E=%221946%22%20and%20gallicapublication_date%3C=%221946%22)&suggest=10&keywords=liberté","Année","Presse","Français","Gallica","N-gramme"
"1947",27536,153571716,0.000179303850456421,"liberté","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=true&maximumRecords=20&startRecord=0&collapsing=false&version=1.2&query=(dc.language%20all%20%22fre%22)%20and%20(text%20adj%20%22liberté%22%20)%20%20and%20(dc.type%20all%20%22fascicule%22)%20and%20(ocr.quality%20all%20%22Texte%20disponible%22)%20and%20(gallicapublication_date%3E=%221947%22%20and%20gallicapublication_date%3C=%221947%22)&suggest=10&keywords=liberté","Année","Presse","Français","Gallica","N-gramme"
"1948",27269,147836802,0.000184453394764316,"liberté","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=true&maximumRecords=20&startRecord=0&collapsing=false&version=1.2&query=(dc.language%20all%20%22fre%22)%20and%20(text%20adj%20%22liberté%22%20)%20%20and%20(dc.type%20all%20%22fascicule%22)%20and%20(ocr.quality%20all%20%22Texte%20disponible%22)%20and%20(gallicapublication_date%3E=%221948%22%20and%20gallicapublication_date%3C=%221948%22)&suggest=10&keywords=liberté","Année","Presse","Français","Gallica","N-gramme"
"1949",24030,140284268,0.000171295045001055,"liberté","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=true&maximumRecords=20&startRecord=0&collapsing=false&version=1.2&query=(dc.language%20all%20%22fre%22)%20and%20(text%20adj%20%22liberté%22%20)%20%20and%20(dc.type%20all%20%22fascicule%22)%20and%20(ocr.quality%20all%20%22Texte%20disponible%22)%20and%20(gallicapublication_date%3E=%221949%22%20and%20gallicapublication_date%3C=%221949%22)&suggest=10&keywords=liberté","Année","Presse","Français","Gallica","N-gramme"
"1950",19714,134346484,0.000146739977206996,"liberté","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=true&maximumRecords=20&startRecord=0&collapsing=false&version=1.2&query=(dc.language%20all%20%22fre%22)%20and%20(text%20adj%20%22liberté%22%20)%20%20and%20(dc.type%20all%20%22fascicule%22)%20and%20(ocr.quality%20all%20%22Texte%20disponible%22)%20and%20(gallicapublication_date%3E=%221950%22%20and%20gallicapublication_date%3C=%221950%22)&suggest=10&keywords=liberté","Année","Presse","Français","Gallica","N-gramme"
